# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "12" "-a" "../../reference/Oryza_sativa.IRGSP-1.0.51.gtf" "-o" "Oryza_sativa_expr.txt" "A1_1_val_1.bam" "A2_1_val_1.bam" "A3_1_val_1.bam" "B1_1_val_1.bam" "B2_1_val_1.bam" "B3_1_val_1.bam" "C1_1_val_1.bam" "C2_1_val_1.bam" "C3_1_val_1.bam" "E1_1_val_1.bam" "E2_1_val_1.bam" "E3_1_val_1.bam" "F1_1_val_1.bam" "F2_1_val_1.bam" "F3_1_val_1.bam" "G1_1_val_1.bam" "G2_1_val_1.bam" "G3_1_val_1.bam" "H1_1_val_1.bam" "H2_1_val_1.bam" "H3_1_val_1.bam" "K1_1_val_1.bam" "K2_1_val_1.bam" "K3_1_val_1.bam" "M1_1_val_1.bam" "M2_1_val_1.bam" "M3_1_val_1.bam" "P1_1_val_1.bam" "P2_1_val_1.bam" "P3_1_val_1.bam" "R1_1_val_1.bam" "R2_1_val_1.bam" "R3_1_val_1.bam" "X1_1_val_1.bam" "X2_1_val_1.bam" "X3_1_val_1.bam" 
Geneid	Chr	Start	End	Strand	Length	A1_1_val_1.bam	A2_1_val_1.bam	A3_1_val_1.bam	B1_1_val_1.bam	B2_1_val_1.bam	B3_1_val_1.bam	C1_1_val_1.bam	C2_1_val_1.bam	C3_1_val_1.bam	E1_1_val_1.bam	E2_1_val_1.bam	E3_1_val_1.bam	F1_1_val_1.bam	F2_1_val_1.bam	F3_1_val_1.bam	G1_1_val_1.bam	G2_1_val_1.bam	G3_1_val_1.bam	H1_1_val_1.bam	H2_1_val_1.bam	H3_1_val_1.bam	K1_1_val_1.bam	K2_1_val_1.bam	K3_1_val_1.bam	M1_1_val_1.bam	M2_1_val_1.bam	M3_1_val_1.bam	P1_1_val_1.bam	P2_1_val_1.bam	P3_1_val_1.bam	R1_1_val_1.bam	R2_1_val_1.bam	R3_1_val_1.bam	X1_1_val_1.bam	X2_1_val_1.bam	X3_1_val_1.bam
Os01g0218100	1;1	6462770;6464207	6464028;6465035	+;+	2088	1108	914	1068	751	570	631	342	316	283	709	708	703	445	384	393	225	207	198	141	125	120	869	616	697	343	380	529	500	637	549	363	440	332	345	257	311
Os01g0926700	1;1;1	40633318;40633999;40634675	40633909;40634240;40634763	-;-;-	923	2792	2314	2036	903	1098	1071	1402	1337	1510	3808	3285	3481	1440	1576	1512	1159	1161	1345	1386	1437	1292	2782	2207	2586	1479	1407	2027	3307	2762	2914	1225	1461	1356	1928	1899	1931
Os01g0696701	1;1;1;1	28825757;28826423;28827305;28827897	28826127;28826621;28827360;28828085	-;-;-;-	815	67	20	22	33	19	15	84	70	112	30	23	16	18	24	6	82	64	43	131	91	116	14	10	7	28	17	35	30	24	18	23	33	33	128	177	153
Os01g0937012	1	41133779	41134930	+	1152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0252400	1	8339174	8339709	+	536	0	0	1	0	0	0	0	4	0	1	0	0	0	10	0	0	4	7	4	4	4	0	0	0	4	0	2	0	1	1	0	0	5	5	4	7
Os01g0607250	1;1;1;1;1;1;1	23929777;23929996;23931404;23931716;23932046;23932493;23932763	23929897;23930284;23931596;23931940;23932315;23932620;23933117	-;-;-;-;-;-;-	1581	0	0	1	0	0	0	4	5	8	0	0	0	0	3	1	3	6	2	8	8	5	1	0	0	4	3	5	0	0	0	0	1	2	34	25	25
Os01g0939150	1	41225542	41225922	-	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0621700	1;1;1;1	24792133;24793081;24793777;24794124	24792410;24793399;24793835;24794372	+;+;+;+	905	1450	988	1085	871	933	944	843	738	834	1218	1084	1186	778	876	999	767	680	698	665	619	625	1069	989	1066	879	914	1283	1475	1092	1048	808	1066	735	1024	912	890
Os01g0273000	1;1;1	9441654;9443914;9444153	9441962;9444034;9444212	-;-;-	490	664	573	488	331	341	353	270	210	251	747	581	542	531	431	375	193	359	219	217	222	294	625	624	766	430	412	316	1069	713	617	480	538	368	189	174	252
Os01g0767900	1;1;1;1	32367736;32369461;32370413;32371095	32368920;32370211;32370607;32371643	+;+;+;+	2680	714	678	691	882	778	847	1193	1144	1075	770	709	628	946	829	703	1110	1318	1046	1830	1328	1725	785	671	921	1081	1054	1493	964	702	652	883	1191	799	2160	2066	2481
Os01g0949900	1;1	41846413;41846869	41846755;41847329	+;+	804	10	2	8	4	0	12	16	6	4	8	10	2	6	10	6	6	3	0	0	0	4	0	1	14	0	0	2	0	0	8	4	0	0	4	0	8
Os01g0580100	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	22450498;22450547;22450589;22451061;22451061;22451061;22451582;22451582;22451582;22451785;22451785;22451785;22452798;22452798;22452798;22453173;22453173;22453173;22453496;22453496;22453496;22453752;22453752;22453752;22454716;22454716	22450940;22450940;22450940;22451178;22451178;22451178;22451686;22451686;22451686;22452107;22452107;22452107;22453079;22453079;22453079;22453353;22453353;22453353;22453647;22453647;22453647;22456233;22453911;22453911;22454899;22455555	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4086	425	288	310	195	207	241	214	194	210	346	356	411	258	311	285	243	212	233	145	118	150	344	242	270	289	360	567	481	372	376	252	356	344	106	183	211
Os01g0818900	1;1	34885348;34888493	34885623;34888692	-;-	476	1	6	0	0	0	3	0	0	2	1	2	1	1	0	1	0	0	1	0	2	0	0	3	0	0	4	0	0	0	0	0	0	5	0	0	0
Os01g0211200	1	6057440	6058954	-	1515	11	6	2	0	0	3	0	0	0	2	9	20	0	0	0	0	0	0	0	0	2	4	2	2	0	0	10	6	1	4	7	0	6	0	0	0
Os01g0253050	1	8364602	8366959	+	2358	2	0	0	14	15	18	17	19	16	2	0	1	13	6	14	8	11	19	10	0	14	0	4	2	8	6	12	0	4	4	11	14	20	7	22	16
Os01g0764600	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	32185411;32185418;32185807;32185807;32186348;32186348;32186552;32186552;32186861;32186861;32187057;32187057;32187501;32187501;32187698;32188133;32188133;32188351;32188351;32189317;32189622	32185714;32185714;32185910;32185910;32186410;32186410;32186618;32186618;32186938;32186938;32187092;32187092;32187557;32187759;32187759;32188175;32188175;32188448;32189756;32189553;32189752	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2360	546	431	366	495	409	446	451	414	437	483	431	451	449	382	391	347	545	406	401	347	350	484	450	458	533	608	739	685	545	505	446	614	470	476	420	614
Os01g0955700	1;1;1;1;1;1;1;1;1;1	42086484;42089235;42089668;42089791;42090554;42090744;42090942;42091072;42091481;42094578	42087040;42089380;42089705;42089906;42090653;42090779;42090992;42091195;42091606;42095424	+;+;+;+;+;+;+;+;+;+	2141	2683	2252	2467	1727	1330	1651	1432	1307	1181	1803	1751	2090	1145	1330	1373	1174	1309	922	1759	1419	1646	1681	1675	1722	1027	942	1431	2249	2008	1783	1352	1601	1213	1477	1951	2186
Os01g0800950	1;1;1;1;1;1;1;1;1;1;1;1	33919478;33919982;33920229;33920419;33921215;33921484;33921905;33922204;33922418;33923070;33923447;33924150	33919552;33920134;33920328;33920511;33921416;33921752;33922046;33922337;33922463;33923150;33923603;33924307	-;-;-;-;-;-;-;-;-;-;-;-	1610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0677500	1;1;1;1;1	27860530;27860880;27861107;27861352;27861877	27860799;27860943;27861246;27861660;27862131	+;+;+;+;+	1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0363600	1;1	14802807;14803925	14803189;14804515	-;-	974	177	79	108	117	82	71	83	45	23	129	90	89	79	76	58	61	32	42	23	37	42	77	77	92	67	47	50	143	143	112	60	96	75	19	18	12
Os01g0154600	1;1;1	2930802;2931857;2932646	2930921;2932530;2932886	+;+;+	1035	60	42	45	10	17	23	0	21	6	66	96	59	9	8	10	14	28	4	10	2	0	195	130	163	24	67	66	161	139	139	40	24	45	2	6	6
Os01g0892500	1;1;1;1;1;1;1;1;1;1;1;1	38807395;38807765;38808017;38808350;38808527;38808661;38808800;38809009;38809188;38809610;38809886;38810316	38807659;38807910;38808122;38808427;38808580;38808721;38808924;38809098;38809267;38809736;38809968;38810531	-;-;-;-;-;-;-;-;-;-;-;-	1431	528	354	396	227	144	161	329	322	360	179	187	199	212	189	217	274	280	206	643	550	604	597	452	570	258	263	427	577	454	445	250	275	284	832	851	971
Os01g0860400	1;1	37235781;37236423	37236342;37237206	+;+	1346	118	168	133	73	86	86	95	56	76	166	178	181	170	131	148	155	81	91	123	71	67	156	149	165	116	102	115	226	189	119	150	123	139	189	110	119
Os01g0701400	1;1;1;1;1	29036327;29036710;29039920;29040850;29041029	29036597;29036862;29040733;29040945;29041621	+;+;+;+;+	1927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0761600	1;1	32038410;32039885	32039797;32040078	+;+	1582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0234001	1;1	7414867;7415197	7415116;7415353	-;-	407	1	6	2	2	2	0	0	5	0	3	4	12	2	11	2	0	4	0	0	0	2	7	3	5	3	10	4	10	7	11	0	7	0	0	1	1
Os01g0861700	1;1;1	37303624;37305245;37307337	37304329;37305399;37307696	+;+;+	1221	249	199	174	145	170	211	305	243	212	282	303	301	392	234	311	221	333	291	337	240	313	278	222	305	317	240	299	445	343	312	198	275	207	318	242	373
Os01g0825800	1;1;1;1;1;1;1;1;1;1	35320840;35321013;35321437;35321437;35321982;35321982;35322487;35322752;35326476;35326742	35321344;35321344;35321903;35321903;35322185;35322185;35322636;35322892;35326628;35327164	-;-;-;-;-;-;-;-;-;-	2043	1158	863	1049	642	721	700	630	778	659	337	332	296	336	330	290	344	313	360	899	681	859	271	305	236	223	268	355	446	621	437	250	309	247	516	419	463
Os01g0686800	1;1;1;1	28330800;28330871;28332950;28332950	28331787;28331787;28333317;28333317	+;+;+;+	1356	6095	4887	4354	2964	3204	3685	2485	2301	2231	3152	3391	3615	2030	1821	2225	1217	1706	1357	1035	875	954	3435	3125	3295	2695	3030	3062	4228	4352	4202	2164	2644	2185	773	802	908
Os01g0306900	1;1;1;1;1;1	11426447;11427219;11427385;11427566;11430309;11430630	11427066;11427310;11427470;11427782;11430517;11430996	-;-;-;-;-;-	1591	936	796	739	455	490	527	480	490	477	783	646	836	536	686	661	457	507	478	304	295	277	788	647	804	674	728	990	1100	790	718	660	637	606	369	493	404
Os01g0708100	1	29412196	29413954	+	1759	73	52	40	14	43	27	28	34	25	72	64	65	17	27	13	23	14	19	24	29	30	57	52	60	28	16	14	86	96	61	40	44	30	15	36	22
Os01g0698800	1	28910215	28911081	-	867	4	7	2	18	29	15	26	18	17	12	7	4	16	9	23	50	5	19	31	22	10	6	8	0	7	10	10	10	2	6	2	0	2	12	16	16
Os01g0678700	1;1;1;1;1;1;1;1	27924913;27925357;27925873;27926077;27926231;27926450;27927085;27928100	27925276;27925427;27925968;27926145;27926371;27926503;27927128;27928433	-;-;-;-;-;-;-;-	1173	114	100	111	91	48	99	54	91	103	87	96	151	101	41	35	66	75	75	65	57	71	98	110	96	117	132	81	186	147	96	97	98	67	59	71	74
Os01g0143350	1;1;1	2358098;2358339;2360091	2358228;2358712;2360393	+;+;+	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Os01g0224000	1	6790903	6793320	-	2418	72	73	67	24	22	40	29	31	29	55	64	83	39	16	14	10	50	28	37	29	26	61	44	62	24	33	36	82	102	77	26	30	18	48	53	23
Os01g0570500	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	21878990;21879080;21879146;21879460;21879460;21879460;21880135;21880135;21880135;21880300;21880300;21880300;21880561;21880561;21880561;21880753;21880753;21880753;21881096;21881096;21881290;21881290;21881290;21881298;21881437;21881437;21881437;21881437;21881600;21881600;21881600;21881803;21881803;21881803;21881969;21881969;21881969;21882895;21882895;21883156;21883156;21883649	21879341;21879341;21879341;21879500;21879500;21879500;21880204;21880204;21880204;21880448;21880448;21880448;21880656;21880656;21880656;21880823;21880823;21881157;21881157;21881157;21881353;21881353;21881353;21881353;21881521;21881484;21881521;21881521;21881726;21881726;21881726;21881885;21881885;21881885;21882029;21882029;21883604;21883034;21883034;21883943;21883604;21883878	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3447	6257	5094	4903	5272	5367	6083	6381	6494	6893	6489	5982	6955	6783	6632	7245	5882	6547	5932	6180	5632	5715	5518	4320	4954	6732	7092	9844	7080	6044	5458	5865	6691	5761	6630	7445	7971
Os01g0908200	1;1;1;1;1	39544235;39544606;39546537;39547655;39548162	39544463;39544769;39546843;39547962;39548599	+;+;+;+;+	1446	3518	2970	3519	14471	13943	14492	18422	17201	15523	2081	1858	1868	10131	9586	9233	11524	19487	14287	19024	14188	18371	2054	1983	1855	6909	4876	6633	2972	2588	2250	11609	13543	10003	13635	12503	18216
Os01g0263500	1;1;1;1;1;1;1	8925072;8927182;8928135;8928682;8928832;8929067;8929211	8925408;8927343;8928585;8928741;8928900;8929110;8929646	+;+;+;+;+;+;+	1559	429	375	350	341	353	295	267	309	313	354	401	397	367	305	351	327	317	294	169	131	157	418	368	397	462	424	689	556	496	427	289	360	279	222	255	242
Os01g0880900	1	38226425	38228440	-	2016	6	2	0	4	0	11	16	11	5	0	0	2	8	6	6	6	6	9	77	43	47	0	12	0	6	4	4	2	4	2	0	2	2	43	33	32
Os01g0828400	1;1;1;1;1;1;1;1	35436810;35438116;35438570;35438985;35439707;35440127;35440932;35441213	35437547;35438294;35438814;35439089;35439893;35440399;35441101;35441457	-;-;-;-;-;-;-;-	2142	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	1
Os01g0586600	1;1;1;1	22820253;22820894;22821230;22822363	22820805;22821066;22822282;22823095	-;-;-;-	2512	1022	725	715	634	659	721	525	584	659	809	802	825	602	577	663	521	454	533	252	325	367	867	706	816	792	819	1264	947	816	793	573	781	692	426	411	339
Os01g0953500	1;1;1	42000362;42001230;42002645	42000690;42002550;42002680	-;-;-	1686	1048	785	718	544	623	588	538	558	519	999	1051	1029	579	687	742	734	696	593	604	559	573	1292	1001	1173	871	802	1059	971	1005	948	741	978	796	861	639	708
Os01g0185000	1	4504620	4505060	-	441	0	0	0	2	0	6	3	6	2	0	0	0	5	8	16	7	6	6	10	6	2	0	0	0	6	8	4	0	0	0	9	8	2	6	7	3
Os01g0273300	1	9454976	9456923	+	1948	883	664	588	310	410	376	397	303	319	790	826	932	516	382	377	213	444	357	488	402	379	737	649	721	473	354	482	878	981	769	385	541	448	458	520	635
Os01g0601675	1	23639654	23642878	-	3225	8	0	4	3	5	6	2	0	10	0	4	4	1	2	0	0	3	0	8	8	8	0	3	0	4	0	2	6	4	1	0	0	0	2	0	8
Os01g0262000	1	8835574	8837029	+	1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0217500	1;1;1;1;1;1;1;1	6412786;6413001;6413302;6414787;6418705;6418959;6419277;6419515	6412931;6413210;6413451;6414969;6418779;6419173;6419418;6419867	+;+;+;+;+;+;+;+	1474	525	389	342	351	264	264	258	282	300	457	495	472	489	458	408	232	214	232	150	184	159	664	437	534	461	488	621	389	373	368	311	477	362	157	162	174
Os01g0857650	1;1;1;1;1	37065903;37066597;37067300;37067980;37068535	37066452;37067011;37067903;37068447;37068669	+;+;+;+;+	2172	209	205	171	104	128	134	175	150	126	323	349	275	259	155	168	127	150	207	182	164	197	175	123	133	152	163	104	264	282	184	135	151	120	174	133	140
Os01g0594800	1;1;1	23301874;23302351;23305942	23302251;23302819;23306377	-;-;-	1283	565	406	588	170	166	252	180	198	168	800	549	605	476	400	303	99	342	160	120	104	64	776	709	943	538	410	435	918	826	701	393	727	469	112	40	93
Os01g0657250	1;1	26725313;26725818	26725725;26726985	+;+	1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0899100	1;1	39101061;39101176	39101091;39101498	+;+	354	6	2	2	0	4	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	2	0	0	1	0	4	0	0	0	0	0	0
Os01g0367450	1;1;1;1;1	15019896;15020174;15020328;15021035;15021576	15020095;15020229;15020429;15021361;15021709	+;+;+;+;+	819	0	0	0	1	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Os01g0350100	1	13978048	13979525	-	1478	12	11	4	4	0	2	0	2	8	22	10	4	4	23	3	6	8	6	2	0	4	12	18	15	8	14	12	12	16	19	8	15	8	2	0	1
Os01g0801150	1;1;1;1;1	33927417;33927971;33928463;33928734;33929376	33927673;33928192;33928589;33928862;33929516	-;-;-;-;-	876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0607200	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	23923718;23924927;23929691;23930017;23931320;23931320;23931415;23931415;23931760;23931760;23932047;23932047;23932510;23932510;23932777;23932777	23923944;23925190;23929914;23930277;23931338;23931338;23931634;23931634;23931941;23931941;23932336;23932336;23932639;23932639;23933449;23933449	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2490	153	89	104	96	130	148	350	241	268	125	124	110	173	119	133	234	420	210	858	760	786	265	299	293	254	197	301	275	223	192	207	263	173	1384	1277	1716
Os01g0923800	1;1	40438233;40439791	40438432;40442444	+;+	2854	6	6	0	4	10	4	29	21	10	24	10	16	9	10	23	0	16	18	20	5	16	17	22	22	12	13	51	22	4	10	11	6	11	10	12	36
Os01g0963400	1;1;1;1;1	42451284;42452029;42452711;42453007;42454037	42451319;42452117;42452888;42453080;42454309	+;+;+;+;+	650	1976	1719	1646	1495	1658	1841	1473	1514	1588	1577	1546	1947	1274	1677	1957	1399	1188	1361	1143	1088	1421	1191	1165	1148	1600	1547	2184	1497	1505	1440	1310	1244	1290	1101	998	1051
Os01g0362000	1	14752203	14754630	+	2428	264	235	209	144	104	114	99	115	87	174	261	194	131	141	123	86	139	98	85	42	31	250	264	323	180	129	185	428	262	280	123	170	111	120	108	170
Os01g0910200	1;1	39654634;39656661	39656382;39657644	-;-	2733	130	148	155	58	51	86	63	40	67	117	114	149	66	72	65	53	43	27	14	17	37	126	145	172	90	102	158	185	181	139	53	63	62	27	38	38
Os01g0373200	1;1;1;1	15382985;15384677;15384920;15385131	15383198;15384805;15385026;15385243	-;-;-;-	563	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Os01g0740800	1	30939691	30940993	+	1303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0818650	1;1;1;1	34869233;34869473;34869936;34870145	34869363;34869735;34869986;34870411	+;+;+;+	712	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Os01g0823150	1;1	35145898;35146527	35146165;35146832	-;-	574	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Os01g0944500	1	41525702	41526401	+	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0817100	1;1;1;1;1;1;1;1;1	34776154;34776839;34777000;34777153;34777375;34777640;34777867;34780325;34780585	34776696;34776898;34777075;34777274;34777449;34777766;34777955;34780428;34780863	-;-;-;-;-;-;-;-;-	1475	1106	960	952	953	986	1020	1341	1235	1388	931	1028	1077	1089	1086	1029	1195	1229	977	800	688	717	1334	838	1091	1478	1347	2039	1352	1125	1158	1150	1296	1078	1509	1393	1555
Os01g0391800	1;1;1;1	16634082;16634596;16634979;16635289	16634426;16634727;16635113;16636357	-;-;-;-	1681	30	26	11	18	28	12	6	8	2	35	46	46	40	35	46	8	10	3	0	0	2	44	37	28	51	14	16	51	58	39	38	27	33	3	12	4
Os01g0809000	1	34364097	34367570	+	3474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0772400	1;1;1;1	32608386;32609110;32610704;32610923	32609003;32609305;32610835;32611306	+;+;+;+	1330	451	385	401	408	341	485	492	465	462	423	330	377	391	384	322	341	446	423	622	562	673	351	379	356	370	394	547	460	439	366	405	373	346	783	765	733
Os01g0510600	1;1;1;1;1	17947850;17948633;17950184;17950552;17951472	17948353;17948953;17950340;17950730;17951625	-;-;-;-;-	1315	2719	2323	2036	1790	2385	2664	2102	2046	2147	1811	1885	2155	2152	2181	2501	1731	1498	1798	1732	1645	1701	1006	891	887	1798	1987	2312	1719	1624	1341	1274	1654	1307	1421	1283	1285
Os01g0850400	1;1	36606535;36607592	36607384;36608135	-;-	1394	74	56	32	10	18	24	17	27	31	45	59	71	14	25	31	30	21	19	6	16	11	20	33	31	22	24	33	59	44	40	17	20	16	25	31	24
Os01g0237500	1;1	7619082;7619891	7619529;7620013	-;-	571	226	193	323	496	477	564	452	517	549	123	115	131	105	136	140	237	19	149	29	25	16	54	33	106	35	67	92	2	8	2	12	10	14	74	47	66
Os01g0531000	1;1;1	19110942;19114754;19114883	19111945;19114805;19114994	-;-;-	1168	155	94	122	192	158	154	166	183	218	99	135	158	203	175	178	182	190	168	132	153	117	148	124	198	234	235	335	173	146	132	192	179	156	161	120	158
Os01g0585650	1;1;1;1;1	22768844;22770040;22770500;22771301;22771855	22769762;22770236;22770718;22771630;22772439	-;-;-;-;-	2250	0	1	0	3	2	2	5	3	1	1	1	0	1	1	6	4	2	7	4	1	2	2	3	0	1	4	5	2	0	1	2	5	3	7	9	5
Os01g0132000	1;1	1760310;1760898	1760705;1761065	-;-	564	1998	1697	1617	4352	4060	3334	2836	3241	3403	1336	1405	1332	1010	977	1000	2613	2061	2547	2580	2308	2604	1587	1755	1894	2073	2203	2969	1748	1302	1300	1211	1502	1350	2268	2062	2057
Os01g0531200	1;1;1;1;1	19115283;19116536;19117943;19120541;19122016	19116367;19117840;19118212;19120673;19122409	-;-;-;-;-	3187	796	552	570	509	461	571	546	545	509	504	508	698	387	402	361	467	484	464	346	252	350	585	517	564	602	774	938	581	628	592	437	559	544	429	508	608
Os01g0630000	1;1;1;1;1;1;1	25153899;25154153;25154475;25154712;25155385;25155524;25156274	25153998;25154363;25154619;25154885;25155420;25155655;25156698	+;+;+;+;+;+;+	1223	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	2	2	0	0	0	0	7	0
Os01g0125800	1;1;1;1;1;1	1413839;1414845;1415534;1416221;1417361;1418397	1414309;1415006;1415720;1416646;1417768;1418982	+;+;+;+;+;+	2240	101	76	116	82	57	78	83	66	72	110	74	122	103	74	73	66	78	65	19	22	42	63	83	89	112	124	135	106	65	65	53	90	69	51	57	59
Os01g0512200	1;1;1	18051553;18051797;18053497	18054687;18053426;18054679	+;+;+	3135	677	504	438	305	347	393	293	341	385	563	543	683	332	384	380	224	303	283	220	186	165	472	430	481	414	589	627	573	551	580	383	399	363	202	305	275
Os01g0634900	1;1;1;1;1;1	25448240;25448754;25449192;25450028;25450197;25450371	25448547;25449120;25449273;25450101;25450257;25450513	+;+;+;+;+;+	1035	56	29	25	8	28	40	27	30	28	44	38	72	60	26	46	12	33	23	39	21	13	61	65	64	76	39	49	98	52	44	30	39	32	28	32	42
Os01g0201850	1	5581650	5588943	+	7294	0	4	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	4	0	6	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Os01g0148700	1;1;1;1	2652648;2652686;2655283;2655283	2653843;2653843;2655523;2655564	+;+;+;+	1478	841	642	580	445	496	523	499	419	446	587	600	687	507	435	535	377	398	369	318	306	223	873	737	788	708	710	853	889	835	820	543	735	471	350	369	443
Os01g0617600	1;1;1	24549202;24549729;24552120	24549499;24549859;24554122	-;-;-	2432	102	74	67	19	39	41	15	13	28	55	29	47	14	20	14	19	20	23	38	37	11	49	53	67	42	43	39	62	61	73	20	34	10	20	48	64
Os01g0271200	1;1;1;1;1;1;1	9373756;9374838;9375396;9376558;9376807;9377262;9378083	9374121;9375302;9376471;9376711;9376903;9377433;9378200	-;-;-;-;-;-;-	2448	337	246	223	246	255	250	396	418	305	216	196	282	290	230	215	345	300	303	225	249	201	313	230	255	352	395	518	344	288	252	309	332	260	332	418	432
Os01g0511400	1;1	18004602;18007788	18005090;18008011	+;+	713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0667550	1;1	27301738;27302367	27301969;27302710	-;-	576	2	0	2	2	1	3	12	4	7	5	6	6	0	2	3	5	2	9	1	0	4	1	3	0	4	2	16	2	1	4	5	1	6	11	5	4
Os01g0762601	1	32081996	32082337	+	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0775750	1;1	32830891;32835897	32831356;32836318	-;-	888	0	0	0	0	0	2	0	1	4	0	0	0	0	0	0	2	12	9	17	9	11	0	0	0	0	0	0	0	0	0	0	0	0	49	24	21
Os01g0641000	1;1;1;1;1;1	25757795;25759793;25760636;25760933;25761418;25761666	25758369;25759914;25760832;25761107;25761552;25762187	+;+;+;+;+;+	1726	733	700	637	540	528	598	465	616	557	860	836	786	751	727	692	592	522	550	495	464	522	942	737	940	638	737	981	972	869	833	559	699	554	774	550	721
Os01g0557550	1;1;1	21072600;21072851;21073227	21072685;21073106;21073926	+;+;+	1042	10	3	12	9	7	7	7	25	11	1	3	2	3	7	9	2	15	11	9	10	12	13	5	13	4	12	23	4	12	3	11	11	9	12	14	16
